x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
66,22,0.018265,-0.020874,-0.022896,582.333486,543.079285
66,22,0.018265,-0.020874,-0.014056,544.354565,406.815948
67,22,0.019135,-0.020874,-0.023282,684.266966,257.792633
67,22,0.019135,-0.020874,-0.020425,634.842331,481.185242
67,22,0.019135,-0.020874,-0.022405,590.788743,542.561523
67,22,0.019135,-0.020874,-0.018657,553.390407,383.800476
67,22,0.019135,-0.020874,-0.014087,524.074036,172.914185
68,22,0.020004,-0.020874,-0.030845,691.810438,288.958984
68,22,0.020004,-0.020874,-0.020749,642.965930,368.783478
68,22,0.020004,-0.020874,-0.022790,599.509584,549.337891
68,22,0.020004,-0.020874,-0.016684,562.691163,438.604340
69,22,0.020874,-0.020874,-0.029570,699.602341,363.755585
69,22,0.020874,-0.020874,-0.021188,651.342414,490.610138
69,22,0.020874,-0.020874,-0.019232,608.484588,440.243164
69,22,0.020874,-0.020874,-0.018107,572.243914,281.184326
69,22,0.020874,-0.020874,-0.008040,543.944620,157.983017
70,22,0.021744,-0.020874,-0.028116,759.701312,179.150757
70,22,0.021744,-0.020874,-0.027356,707.634467,179.071854
70,22,0.021744,-0.020874,-0.024487,659.962154,413.202820
70,22,0.021744,-0.020874,-0.021160,617.702678,469.720367
70,22,0.021744,-0.020874,-0.015362,582.036255,246.466873
71,22,0.022614,-0.020874,-0.027603,715.898732,202.004822
71,22,0.022614,-0.020874,-0.025470,668.815744,306.925842
71,22,0.022614,-0.020874,-0.021657,627.153134,268.349182
71,22,0.022614,-0.020874,-0.016367,592.056295,267.873322
72,22,0.023483,-0.020874,-0.023796,724.387190,190.927658
72,22,0.023483,-0.020874,-0.025676,677.894023,343.698547
72,22,0.023483,-0.020874,-0.021286,636.825612,358.497528
72,22,0.023483,-0.020874,-0.010845,602.292673,208.269836
72,22,0.023483,-0.020874,-0.010181,575.472950,179.162628
73,22,0.024353,-0.020874,-0.024994,733.092054,248.442337
73,22,0.024353,-0.020874,-0.018610,687.188085,244.198151
73,22,0.024353,-0.020874,-0.015697,646.710150,172.334808
74,22,0.025223,-0.020874,-0.031172,742.005706,239.578445
74,22,0.025223,-0.020874,-0.026966,696.689294,259.769135
74,22,0.025223,-0.020874,-0.014950,656.797173,269.547607
74,22,0.025223,-0.020874,-0.010031,623.371583,161.039993
75,22,0.026093,-0.020874,-0.024976,751.120715,194.653641
75,22,0.026093,-0.020874,-0.026582,706.389293,192.929184
75,22,0.026093,-0.020874,-0.017437,634.193969,158.932693
76,22,0.026962,-0.020874,-0.025582,716.280004,213.925095
76,22,0.026962,-0.020874,-0.016969,677.542322,228.639862
77,22,0.027832,-0.020874,-0.017184,688.183232,152.886932
78,22,0.028702,-0.020874,-0.019368,736.602688,167.834137
38,23,-0.006088,-0.020004,-0.019222,540.221388,188.250763
40,23,-0.004349,-0.020004,-0.027190,654.139873,177.261032
40,23,-0.004349,-0.020004,-0.026983,592.873873,179.577042
41,23,-0.003479,-0.020004,-0.032678,652.551065,164.959183
41,23,-0.003479,-0.020004,-0.029568,591.120418,218.888626
42,23,-0.002609,-0.020004,-0.032243,651.312647,208.773315
42,23,-0.002609,-0.020004,-0.023190,589.753016,169.862915
42,23,-0.002609,-0.020004,-0.022540,531.612758,155.562332
42,23,-0.002609,-0.020004,-0.018701,478.140856,167.758896
43,23,-0.001740,-0.020004,-0.028626,650.426618,214.449173
43,23,-0.001740,-0.020004,-0.024104,588.774355,345.389221
43,23,-0.001740,-0.020004,-0.023599,530.526857,236.391281
43,23,-0.001740,-0.020004,-0.016498,476.933224,195.981567
44,23,-0.000870,-0.020004,-0.030706,649.894422,298.994904
44,23,-0.000870,-0.020004,-0.028079,588.186378,400.687164
44,23,-0.000870,-0.020004,-0.027057,529.874249,320.274261
44,23,-0.000870,-0.020004,-0.018292,476.207175,176.295502
45,23,0.000000,-0.020004,-0.033571,649.716926,247.920303
45,23,0.000000,-0.020004,-0.025686,587.990254,452.527710
45,23,0.000000,-0.020004,-0.019905,529.656534,464.786560
45,23,0.000000,-0.020004,-0.019032,475.964913,277.673523
46,23,0.000870,-0.020004,-0.031877,649.894422,261.697144
46,23,0.000870,-0.020004,-0.026093,588.186378,490.973083
46,23,0.000870,-0.020004,-0.026510,529.874249,541.573059
46,23,0.000870,-0.020004,-0.018485,476.207175,345.998993
47,23,0.001740,-0.020004,-0.037168,714.602952,174.822769
47,23,0.001740,-0.020004,-0.028392,650.426618,337.556549
47,23,0.001740,-0.020004,-0.026714,588.774355,578.440552
47,23,0.001740,-0.020004,-0.024929,530.526857,610.380493
47,23,0.001740,-0.020004,-0.014092,476.933224,354.544739
48,23,0.002609,-0.020004,-0.033149,715.409503,175.537170
48,23,0.002609,-0.020004,-0.026895,651.312647,433.213074
48,23,0.002609,-0.020004,-0.026098,589.753016,751.865051
48,23,0.002609,-0.020004,-0.025865,531.612758,776.553833
48,23,0.002609,-0.020004,-0.022377,478.140856,438.513336
49,23,0.003479,-0.020004,-0.039598,716.537150,161.070251
49,23,0.003479,-0.020004,-0.029222,652.551065,294.223145
49,23,0.003479,-0.020004,-0.022991,591.120418,765.612610
49,23,0.003479,-0.020004,-0.025263,533.129303,835.164795
49,23,0.003479,-0.020004,-0.018957,479.826435,613.405823
50,23,0.004349,-0.020004,-0.036963,717.984378,165.205597
50,23,0.004349,-0.020004,-0.034166,654.139873,301.747070
50,23,0.004349,-0.020004,-0.023857,592.873873,790.552856
50,23,0.004349,-0.020004,-0.027245,535.072830,997.658508
50,23,0.004349,-0.020004,-0.019783,481.984946,497.443573
50,23,0.004349,-0.020004,-0.010633,435.337905,180.908646
51,23,0.005219,-0.020004,-0.027099,656.076524,415.871460
51,23,0.005219,-0.020004,-0.030132,595.009967,1081.624146
51,23,0.005219,-0.020004,-0.024128,537.438709,1144.534180
51,23,0.005219,-0.020004,-0.019956,484.610070,632.005371
51,23,0.005219,-0.020004,-0.017366,438.242539,266.771942
52,23,0.006088,-0.020004,-0.031345,721.829468,162.615036
52,23,0.006088,-0.020004,-0.035049,658.357948,297.187408
52,23,0.006088,-0.020004,-0.028493,597.524596,998.467346
52,23,0.006088,-0.020004,-0.026423,540.221388,1433.604614
52,23,0.006088,-0.020004,-0.017371,487.694271,895.864136
52,23,0.006088,-0.020004,-0.012087,441.650660,180.112808
53,23,0.006958,-0.020004,-0.030591,660.980576,400.615936
53,23,0.006958,-0.020004,-0.031485,600.413006,1021.105896
53,23,0.006958,-0.020004,-0.020210,543.414466,1371.459961
53,23,0.006958,-0.020004,-0.014576,491.228904,649.275452
54,23,0.007828,-0.020004,-0.034976,726.924618,223.479050
54,23,0.007828,-0.020004,-0.027093,663.940364,512.382446
54,23,0.007828,-0.020004,-0.028392,603.669829,1102.744385
54,23,0.007828,-0.020004,-0.022489,547.010756,1404.117310
54,23,0.007828,-0.020004,-0.018533,495.204323,882.985596
54,23,0.007828,-0.020004,-0.011592,449.929911,190.313110
55,23,0.008698,-0.020004,-0.035878,729.933036,160.932861
55,23,0.008698,-0.020004,-0.028073,667.232825,340.142426
55,23,0.008698,-0.020004,-0.024729,607.289139,1015.951904
55,23,0.008698,-0.020004,-0.021029,551.002363,1448.425537
55,23,0.008698,-0.020004,-0.015131,499.610006,803.620911
55,23,0.008698,-0.020004,-0.012980,454.774407,208.708298
56,23,0.009567,-0.020004,-0.033714,670.853062,363.071777
56,23,0.009567,-0.020004,-0.024221,611.264498,958.354675
56,23,0.009567,-0.020004,-0.018656,555.380762,1326.166870
56,23,0.009567,-0.020004,-0.020339,504.434679,817.462585
56,23,0.009567,-0.020004,-0.011474,460.069504,265.453918
57,23,0.010437,-0.020004,-0.038105,736.852742,154.541641
57,23,0.010437,-0.020004,-0.029297,674.795798,253.138458
57,23,0.010437,-0.020004,-0.028592,615.589006,983.907104
57,23,0.010437,-0.020004,-0.018775,560.136885,1277.023926
57,23,0.010437,-0.020004,-0.015065,509.666444,830.811157
57,23,0.010437,-0.020004,-0.011329,465.799836,272.047821
58,23,0.011307,-0.020004,-0.032786,740.755596,209.424042
58,23,0.011307,-0.020004,-0.033385,679.055417,283.865448
58,23,0.011307,-0.020004,-0.027578,620.255363,915.077332
58,23,0.011307,-0.020004,-0.024787,565.261196,1294.338623
58,23,0.011307,-0.020004,-0.022763,515.292901,858.199219
58,23,0.011307,-0.020004,-0.013993,471.949549,286.493835
59,23,0.012177,-0.020004,-0.032876,683.625994,332.862274
59,23,0.012177,-0.020004,-0.030356,625.255912,852.971741
59,23,0.012177,-0.020004,-0.023253,570.743779,1013.322144
59,23,0.012177,-0.020004,-0.022926,521.301271,830.321960
59,23,0.012177,-0.020004,-0.011805,478.502475,305.216248
60,23,0.013046,-0.020004,-0.035293,688.501338,316.039856
60,23,0.013046,-0.020004,-0.025978,630.582705,696.484009
60,23,0.013046,-0.020004,-0.026332,576.574412,1018.730286
60,23,0.013046,-0.020004,-0.016368,527.678507,757.798401
60,23,0.013046,-0.020004,-0.012128,485.442283,175.715790
61,23,0.013916,-0.020004,-0.034529,693.675022,294.829132
61,23,0.013916,-0.020004,-0.028028,636.227547,666.502197
61,23,0.013916,-0.020004,-0.026178,582.742650,949.965820
61,23,0.013916,-0.020004,-0.019139,534.411406,787.568054
61,23,0.013916,-0.020004,-0.018201,492.752630,240.887329
62,23,0.014786,-0.020004,-0.035152,759.210066,183.240952
62,23,0.014786,-0.020004,-0.028863,699.140423,278.837708
62,23,0.014786,-0.020004,-0.030189,642.182051,650.792664
62,23,0.014786,-0.020004,-0.022782,589.237890,832.615479
62,23,0.014786,-0.020004,-0.016216,541.486699,774.896423
62,23,0.014786,-0.020004,-0.015126,500.417274,412.990204
63,23,0.015656,-0.020004,-0.031748,704.890755,316.079010
63,23,0.015656,-0.020004,-0.026573,648.437686,666.251160
63,23,0.015656,-0.020004,-0.024038,596.049442,927.394287
63,23,0.015656,-0.020004,-0.016382,548.891147,680.630127
63,23,0.015656,-0.020004,-0.013501,508.420195,425.064056
64,23,0.016525,-0.020004,-0.027111,710.919105,166.894379
64,23,0.016525,-0.020004,-0.024935,654.985824,488.385223
64,23,0.016525,-0.020004,-0.026514,603.166589,760.658691
64,23,0.016525,-0.020004,-0.014076,556.611613,658.816589
64,23,0.016525,-0.020004,-0.014990,516.745674,440.808197
64,23,0.016525,-0.020004,-0.005965,485.220305,151.134995
65,23,0.017395,-0.020004,-0.032655,717.218462,183.896820
65,23,0.017395,-0.020004,-0.027039,661.817783,485.514435
65,23,0.017395,-0.020004,-0.026481,610.578645,820.244385
65,23,0.017395,-0.020004,-0.015297,564.635136,667.521667
65,23,0.017395,-0.020004,-0.015511,525.378378,372.507660
65,23,0.017395,-0.020004,-0.014006,494.403775,190.912247
66,23,0.018265,-0.020004,-0.029509,723.781750,228.481964
66,23,0.018265,-0.020004,-0.029237,668.924866,457.298950
66,23,0.018265,-0.020004,-0.027151,618.275005,748.586670
66,23,0.018265,-0.020004,-0.018801,572.948982,673.430359
66,23,0.018265,-0.020004,-0.012611,534.303415,492.330414
67,23,0.019135,-0.020004,-0.029287,730.601856,229.162491
67,23,0.019135,-0.020004,-0.028098,676.298401,456.667145
67,23,0.019135,-0.020004,-0.021209,626.245185,504.736755
67,23,0.019135,-0.020004,-0.021649,581.540701,608.214172
67,23,0.019135,-0.020004,-0.010821,543.506384,362.526337
67,23,0.019135,-0.020004,-0.012567,513.626170,168.142700
68,23,0.020004,-0.020004,-0.023248,683.929769,363.284851
68,23,0.020004,-0.020004,-0.024794,634.478868,421.639160
68,23,0.020004,-0.020004,-0.014019,590.398161,448.760681
68,23,0.020004,-0.020004,-0.011889,552.973409,368.290771
68,23,0.020004,-0.020004,-0.012178,523.633693,167.695877
69,23,0.020874,-0.020004,-0.031353,744.984044,249.131577
69,23,0.020874,-0.020004,-0.026199,691.810438,356.212219
69,23,0.020874,-0.020004,-0.023078,642.965930,449.579498
69,23,0.020874,-0.020004,-0.015339,599.509584,460.021362
69,23,0.020874,-0.020004,-0.014750,562.691163,416.536285
69,23,0.020874,-0.020004,-0.008011,533.885753,171.890335
70,23,0.021744,-0.020004,-0.031813,752.531947,185.813248
70,23,0.021744,-0.020004,-0.024837,699.931987,263.855438
70,23,0.021744,-0.020004,-0.018674,651.696472,489.061493
70,23,0.021744,-0.020004,-0.016263,608.863569,507.941040
70,23,0.021744,-0.020004,-0.018072,572.646880,281.449738
71,23,0.022614,-0.020004,-0.034136,760.308349,161.109924
71,23,0.022614,-0.020004,-0.028071,708.286130,255.678635
71,23,0.022614,-0.020004,-0.026356,660.660841,334.134033
71,23,0.022614,-0.020004,-0.015230,618.449109,332.450714
71,23,0.022614,-0.020004,-0.018105,582.828366,264.539124
72,23,0.023483,-0.020004,-0.028698,716.864735,236.595001
72,23,0.023483,-0.020004,-0.024455,669.849650,297.716522
72,23,0.023483,-0.020004,-0.017632,628.255607,321.324127
72,23,0.023483,-0.020004,-0.016361,593.223997,315.451935
72,23,0.023483,-0.020004,-0.011607,565.974702,169.243515
73,23,0.024353,-0.020004,-0.026185,725.659842,266.577942
73,23,0.024353,-0.020004,-0.020071,679.253790,361.083954
73,23,0.024353,-0.020004,-0.016603,638.272877,180.208176
74,23,0.025223,-0.020004,-0.025569,734.663675,212.611984
74,23,0.025223,-0.020004,-0.022278,688.864442,277.373077
74,23,0.025223,-0.020004,-0.015422,648.491152,268.830902
74,23,0.025223,-0.020004,-0.014250,614.614007,163.630722
75,23,0.026093,-0.020004,-0.025823,743.868654,239.629883
75,23,0.026093,-0.020004,-0.024261,698.673085,261.950623
76,23,0.026962,-0.020004,-0.029591,753.267407,177.713058
76,23,0.026962,-0.020004,-0.026382,708.671497,250.013458
76,23,0.026962,-0.020004,-0.014132,669.493723,171.721344
77,23,0.027832,-0.020004,-0.028799,762.852770,180.821045
77,23,0.027832,-0.020004,-0.022659,718.851761,174.599030
77,23,0.027832,-0.020004,-0.019335,680.260544,184.756592
77,23,0.027832,-0.020004,-0.005658,623.198735,153.243500
78,23,0.028702,-0.020004,-0.019624,729.206259,192.559906
79,23,0.029572,-0.020004,-0.017578,702.284548,150.679001
38,24,-0.006088,-0.019135,-0.028191,588.774355,190.399658
39,24,-0.005219,-0.019135,-0.034079,648.117276,173.152222
39,24,-0.005219,-0.019135,-0.024330,586.222192,224.908493
40,24,-0.004349,-0.019135,-0.032066,646.156770,185.562271
40,24,-0.004349,-0.019135,-0.030027,584.053959,250.663910
40,24,-0.004349,-0.019135,-0.019267,525.283287,199.788757
41,24,-0.003479,-0.019135,-0.024774,582.273945,206.633041
41,24,-0.003479,-0.019135,-0.025436,523.303403,185.429016
42,24,-0.002609,-0.019135,-0.032950,643.294460,216.747101
42,24,-0.002609,-0.019135,-0.023600,580.885718,208.884628
42,24,-0.002609,-0.019135,-0.022156,521.758299,181.383926
43,24,-0.001740,-0.019135,-0.033319,642.397372,243.657867
43,24,-0.001740,-0.019135,-0.026860,579.892093,189.122086
43,24,-0.001740,-0.019135,-0.019038,520.651846,256.112793
43,24,-0.001740,-0.019135,-0.022068,465.923705,182.823349
44,24,-0.000870,-0.019135,-0.038293,706.813236,173.314713
44,24,-0.000870,-0.019135,-0.028958,641.858518,233.379532
44,24,-0.000870,-0.019135,-0.024640,579.295100,349.035126
44,24,-0.000870,-0.019135,-0.018453,519.986844,348.800568
45,24,0.000000,-0.019135,-0.030287,641.678800,270.959808
45,24,0.000000,-0.019135,-0.023490,579.095966,399.125244
45,24,0.000000,-0.019135,-0.026885,519.764987,334.167206
45,24,0.000000,-0.019135,-0.017717,464.932464,291.149353
46,24,0.000870,-0.019135,-0.034819,641.858518,316.217316
46,24,0.000870,-0.019135,-0.024007,579.295100,500.153870
46,24,0.000870,-0.019135,-0.018855,519.986844,538.441833
46,24,0.000870,-0.019135,-0.017521,465.180472,403.708984
47,24,0.001740,-0.019135,-0.032930,642.397372,362.443481
47,24,0.001740,-0.019135,-0.027154,579.892093,550.637451
47,24,0.001740,-0.019135,-0.020898,520.651846,601.625122
47,24,0.001740,-0.019135,-0.014827,465.923705,384.477875
48,24,0.002609,-0.019135,-0.033007,708.117473,200.680115
48,24,0.002609,-0.019135,-0.035370,643.294460,396.778229
48,24,0.002609,-0.019135,-0.027504,580.885718,634.184692
48,24,0.002609,-0.019135,-0.023602,521.758299,784.236816
48,24,0.002609,-0.019135,-0.021318,467.159798,528.358032
48,24,0.002609,-0.019135,-0.010695,418.864990,193.588837
49,24,0.003479,-0.019135,-0.033769,709.256713,156.019806
49,24,0.003479,-0.019135,-0.031994,644.548285,376.140564
49,24,0.003479,-0.019135,-0.029430,582.273945,584.573059
49,24,0.003479,-0.019135,-0.026909,523.303403,956.907593
49,24,0.003479,-0.019135,-0.016135,468.884854,671.162476
49,24,0.003479,-0.019135,-0.012586,420.788081,196.647095
50,24,0.004349,-0.019135,-0.037988,710.718767,174.069778
50,24,0.004349,-0.019135,-0.033055,646.156770,424.233826
50,24,0.004349,-0.019135,-0.029341,584.053959,953.752563
50,24,0.004349,-0.019135,-0.022017,525.283287,1095.733154
50,24,0.004349,-0.019135,-0.017887,471.093501,634.246521
50,24,0.004349,-0.019135,-0.017708,423.247787,168.911728
51,24,0.005219,-0.019135,-0.031477,712.501647,158.544662
51,24,0.005219,-0.019135,-0.030112,648.117276,346.265198
51,24,0.005219,-0.019135,-0.029643,586.222192,1082.047729
51,24,0.005219,-0.019135,-0.026500,527.693058,1208.885742
51,24,0.005219,-0.019135,-0.017488,473.778976,728.168396
51,24,0.005219,-0.019135,-0.018282,426.234819,200.113297
52,24,0.006088,-0.019135,-0.030041,650.426618,423.889191
52,24,0.006088,-0.019135,-0.031085,588.774355,1052.290894
52,24,0.006088,-0.019135,-0.020924,530.526857,1337.820190
52,24,0.006088,-0.019135,-0.018820,476.933224,797.864136
53,24,0.006958,-0.019135,-0.031045,653.081097,429.177917
53,24,0.006958,-0.019135,-0.026896,591.705480,1196.931763
53,24,0.006958,-0.019135,-0.019289,533.777932,1446.418335
53,24,0.006958,-0.019135,-0.021842,480.547016,673.939514
53,24,0.006958,-0.019135,-0.009905,433.745361,189.063858
54,24,0.007828,-0.019135,-0.035041,719.749261,162.143524
54,24,0.007828,-0.019135,-0.035737,656.076524,475.126770
54,24,0.007828,-0.019135,-0.023248,595.009967,1066.633179
54,24,0.007828,-0.019135,-0.025472,537.438709,1336.848877
54,24,0.007828,-0.019135,-0.020970,484.610070,727.100830
54,24,0.007828,-0.019135,-0.010319,438.242539,185.344818
55,24,0.008698,-0.019135,-0.030015,659.408251,491.107788
55,24,0.008698,-0.019135,-0.022781,598.681632,922.079285
55,24,0.008698,-0.019135,-0.025684,541.500879,1407.255859
55,24,0.008698,-0.019135,-0.016561,489.111190,852.874512
55,24,0.008698,-0.019135,-0.014243,443.214800,208.756714
56,24,0.009567,-0.019135,-0.030308,663.071209,408.179504
56,24,0.009567,-0.019135,-0.030531,602.713767,870.500732
56,24,0.009567,-0.019135,-0.020725,545.955483,1296.571289
56,24,0.009567,-0.019135,-0.015295,494.038403,705.655396
56,24,0.009567,-0.019135,-0.011852,448.646349,266.689575
57,24,0.010437,-0.019135,-0.038296,729.775007,201.954086
57,24,0.010437,-0.019135,-0.029550,667.059943,446.853668
57,24,0.010437,-0.019135,-0.027410,607.099187,1081.322388
57,24,0.010437,-0.019135,-0.018714,550.792999,1190.272217
57,24,0.010437,-0.019135,-0.020873,499.379097,698.565369
57,24,0.010437,-0.019135,-0.014658,454.520721,289.989807
58,24,0.011307,-0.019135,-0.038066,733.715511,185.360764
58,24,0.011307,-0.019135,-0.031438,671.368645,295.447662
58,24,0.011307,-0.019135,-0.028254,611.830298,913.930481
58,24,0.011307,-0.019135,-0.019898,556.003433,1216.726807
58,24,0.011307,-0.019135,-0.017947,505.120156,682.887085
58,24,0.011307,-0.019135,-0.017334,460.820980,295.255981
59,24,0.012177,-0.019135,-0.033023,675.991197,316.175415
59,24,0.012177,-0.019135,-0.022664,616.899144,760.044067
59,24,0.012177,-0.019135,-0.020839,561.576405,1078.972168
59,24,0.012177,-0.019135,-0.014558,511.248093,732.462402
59,24,0.012177,-0.019135,-0.015035,467.529910,342.342743
60,24,0.013046,-0.019135,-0.031764,680.921207,316.140656
60,24,0.013046,-0.019135,-0.030455,622.297474,794.085388
60,24,0.013046,-0.019135,-0.021972,567.501235,1052.289551
60,24,0.013046,-0.019135,-0.014807,517.749172,807.150940
60,24,0.013046,-0.019135,-0.012009,474.630181,287.688629
61,24,0.013916,-0.019135,-0.031679,686.152049,287.301300
61,24,0.013916,-0.019135,-0.028745,628.016791,665.289062
61,24,0.013916,-0.019135,-0.019843,573.767021,946.163513
61,24,0.013916,-0.019135,-0.015708,524.609520,867.597351
61,24,0.013916,-0.019135,-0.009908,482.104503,347.158600
62,24,0.014786,-0.019135,-0.038709,752.342690,166.486206
62,24,0.014786,-0.019135,-0.032911,691.676896,303.973572
62,24,0.014786,-0.019135,-0.022876,634.048409,565.674255
62,24,0.014786,-0.019135,-0.025841,580.362722,944.850830
62,24,0.014786,-0.019135,-0.015693,531.815234,773.989807
62,24,0.014786,-0.019135,-0.011797,489.935758,367.020630
63,24,0.015656,-0.019135,-0.034867,697.488763,288.979370
63,24,0.015656,-0.019135,-0.027939,640.383503,689.795410
63,24,0.015656,-0.019135,-0.023750,587.277222,926.022095
63,24,0.015656,-0.019135,-0.019347,539.352472,691.492188
63,24,0.015656,-0.019135,-0.017532,498.107110,335.969482
63,24,0.015656,-0.019135,-0.011065,465.320691,159.162674
64,24,0.016525,-0.019135,-0.031403,703.580537,327.171387
64,24,0.016525,-0.019135,-0.022936,647.013159,697.312744
64,24,0.016525,-0.019135,-0.022980,594.499396,776.352417
64,24,0.016525,-0.019135,-0.020901,547.207535,648.587585
64,24,0.016525,-0.019135,-0.009887,506.602102,362.511169
64,24,0.016525,-0.019135,-0.007690,474.403143,155.875458
65,24,0.017395,-0.019135,-0.033177,709.945012,324.270203
65,24,0.017395,-0.019135,-0.025783,653.928418,579.713318
65,24,0.017395,-0.019135,-0.018539,602.018173,755.722839
65,24,0.017395,-0.019135,-0.019970,555.366937,631.395508
65,24,0.017395,-0.019135,-0.015763,515.404732,427.848877
66,24,0.018265,-0.019135,-0.031696,716.574922,244.820831
66,24,0.018265,-0.019135,-0.022817,661.120318,512.046143
66,24,0.018265,-0.019135,-0.020026,609.822581,747.255920
66,24,0.018265,-0.019135,-0.014093,563.817465,592.513672
66,24,0.018265,-0.019135,-0.017675,524.499511,454.434509
66,24,0.018265,-0.019135,-0.010495,493.469746,153.647263
67,24,0.019135,-0.019135,-0.030597,723.462971,252.237473
67,24,0.019135,-0.019135,-0.025852,668.579932,474.751068
67,24,0.019135,-0.019135,-0.023373,617.901797,681.381226
67,24,0.019135,-0.019135,-0.020534,572.546229,602.354004
67,24,0.019135,-0.019135,-0.016769,533.871509,353.072296
67,24,0.019135,-0.019135,-0.013789,503.419746,186.299301
68,24,0.020004,-0.019135,-0.031380,676.298401,425.701050
68,24,0.020004,-0.019135,-0.019034,626.245185,546.480469
68,24,0.020004,-0.019135,-0.014547,581.540701,513.892822
68,24,0.020004,-0.019135,-0.018133,543.506384,356.650146
68,24,0.020004,-0.019135,-0.012484,513.626170,170.657166
69,24,0.020874,-0.019135,-0.025722,684.266966,409.093994
69,24,0.020874,-0.019135,-0.027233,634.842331,547.613159
69,24,0.020874,-0.019135,-0.022360,590.788743,517.819580
69,24,0.020874,-0.019135,-0.011836,553.390407,337.766541
70,24,0.021744,-0.019135,-0.034180,745.603064,234.756775
70,24,0.021744,-0.019135,-0.028972,692.476992,340.520081
70,24,0.021744,-0.019135,-0.024509,643.683066,426.303314
70,24,0.021744,-0.019135,-0.017360,600.278638,474.273651
70,24,0.021744,-0.019135,-0.010256,563.510467,277.027863
71,24,0.022614,-0.019135,-0.027058,700.919995,283.286560
71,24,0.022614,-0.019135,-0.026170,652.757493,469.935486
71,24,0.022614,-0.019135,-0.014477,609.999097,449.232483
71,24,0.022614,-0.019135,-0.009790,573.854077,308.061371
72,24,0.023483,-0.019135,-0.025623,709.587659,294.179413
72,24,0.023483,-0.019135,-0.020877,662.056003,421.073975
72,24,0.023483,-0.019135,-0.022018,619.939276,314.373138
72,24,0.023483,-0.019135,-0.010528,584.409367,287.127991
73,24,0.024353,-0.019135,-0.029311,769.806046,179.234802
73,24,0.024353,-0.019135,-0.028796,718.471853,322.459015
73,24,0.024353,-0.019135,-0.023223,671.569288,299.866760
73,24,0.024353,-0.019135,-0.022098,630.088774,209.265793
73,24,0.024353,-0.019135,-0.014528,595.165075,213.681137
74,24,0.025223,-0.019135,-0.022889,727.564645,252.050949
74,24,0.025223,-0.019135,-0.019047,681.288352,219.687439
74,24,0.025223,-0.019135,-0.014239,640.437641,268.116425
74,24,0.025223,-0.019135,-0.017531,606.110531,172.544205
75,24,0.026093,-0.019135,-0.024541,736.858313,212.448761
75,24,0.026093,-0.019135,-0.021029,691.204513,251.812897
75,24,0.026093,-0.019135,-0.021878,650.976368,240.063751
76,24,0.026962,-0.019135,-0.026499,746.345352,166.935150
76,24,0.026962,-0.019135,-0.025061,701.309411,227.928467
76,24,0.026962,-0.019135,-0.019535,661.695885,191.169220
77,24,0.027832,-0.019135,-0.021515,711.595006,210.993057
78,24,0.028702,-0.019135,-0.025327,722.053575,253.414139
79,24,0.029572,-0.019135,-0.024799,775.895048,155.705597
34,25,-0.009567,-0.018265,-0.023739,536.794503,151.914291
37,25,-0.006958,-0.018265,-0.026646,583.263512,191.410828
38,25,-0.006088,-0.018265,-0.028062,580.289747,177.069794
39,25,-0.005219,-0.018265,-0.027068,640.419357,165.690079
39,25,-0.005219,-0.018265,-0.030639,577.700102,175.313782
40,25,-0.004349,-0.018265,-0.027320,575.499763,216.164764
40,25,-0.004349,-0.018265,-0.022524,515.755253,192.297592
40,25,-0.004349,-0.018265,-0.015936,460.445475,159.922394
41,25,-0.003479,-0.018265,-0.028952,636.807224,162.980835
41,25,-0.003479,-0.018265,-0.027089,573.693207,195.673996
41,25,-0.003479,-0.018265,-0.026242,513.738651,183.701767
42,25,-0.002609,-0.018265,-0.040007,701.078673,151.140594
42,25,-0.002609,-0.018265,-0.031413,635.538127,267.538269
42,25,-0.002609,-0.018265,-0.024046,572.284166,286.299042
42,25,-0.002609,-0.018265,-0.019348,512.164692,173.942825
43,25,-0.001740,-0.018265,-0.028775,634.630076,208.392502
43,25,-0.001740,-0.018265,-0.031431,571.275581,294.033112
43,25,-0.001740,-0.018265,-0.026356,511.037468,241.999680
44,25,-0.000870,-0.018265,-0.027986,634.084621,273.728729
44,25,-0.000870,-0.018265,-0.028503,570.669574,384.948212
44,25,-0.000870,-0.018265,-0.019408,510.359939,305.062408
44,25,-0.000870,-0.018265,-0.021834,454.393905,219.188934
45,25,0.000000,-0.018265,-0.030404,633.902698,243.023773
45,25,0.000000,-0.018265,-0.029158,570.467428,524.411560
45,25,0.000000,-0.018265,-0.024387,510.133896,331.491547
45,25,0.000000,-0.018265,-0.021554,454.140007,219.397369
46,25,0.000870,-0.018265,-0.032455,634.084621,376.481934
46,25,0.000870,-0.018265,-0.022648,570.669574,599.142334
46,25,0.000870,-0.018265,-0.023150,510.359939,490.929657
46,25,0.000870,-0.018265,-0.015437,454.393905,264.616547
47,25,0.001740,-0.018265,-0.028406,634.630076,329.958496
47,25,0.001740,-0.018265,-0.026142,571.275581,538.933289
47,25,0.001740,-0.018265,-0.025974,511.037468,584.594727
47,25,0.001740,-0.018265,-0.022708,455.154752,299.922668
48,25,0.002609,-0.018265,-0.031266,701.078673,176.138260
48,25,0.002609,-0.018265,-0.027445,635.538127,270.762543
48,25,0.002609,-0.018265,-0.023477,572.284166,655.471680
48,25,0.002609,-0.018265,-0.021173,512.164692,779.767151
