x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
49,4,0.003479,-0.036530,-0.009630,662.691962,154.237045
48,5,0.002609,-0.035660,-0.007017,634.319534,216.529541
50,5,0.004349,-0.035660,-0.002117,637.222159,155.568329
51,5,0.005219,-0.035660,-0.002122,639.210069,188.676025
52,5,0.006088,-0.035660,-0.006822,641.551475,163.609528
54,5,0.007828,-0.035660,-0.002389,647.278853,178.484085
44,6,-0.000870,-0.034790,-0.001949,617.924868,154.332932
45,6,0.000000,-0.034790,-0.002558,609.985974,156.760117
47,6,0.001740,-0.034790,-0.002695,618.484575,174.717194
48,6,0.002609,-0.034790,-0.011202,649.826635,158.157913
48,6,0.002609,-0.034790,-0.002818,619.416296,158.182297
49,6,0.003479,-0.034790,-0.014242,673.030395,164.456848
49,6,0.003479,-0.034790,-0.004438,620.718355,174.666992
49,6,0.003479,-0.034790,0.000692,613.003832,157.815857
50,6,0.004349,-0.034790,-0.012299,652.660298,160.660263
50,6,0.004349,-0.034790,-0.009370,622.388429,171.504395
51,6,0.005219,-0.034790,-0.023557,702.271270,191.224686
51,6,0.005219,-0.034790,-0.010709,637.136838,169.639282
51,6,0.005219,-0.034790,-0.009439,624.423565,216.647263
52,6,0.006088,-0.034790,-0.015000,704.403095,177.589584
52,6,0.006088,-0.034790,-0.013558,656.887874,166.424881
52,6,0.006088,-0.034790,-0.008485,626.820207,155.352798
52,6,0.006088,-0.034790,-0.004747,619.181712,166.453766
53,6,0.006958,-0.034790,-0.018724,681.206534,180.990417
53,6,0.006958,-0.034790,-0.012107,659.516348,172.109116
53,6,0.006958,-0.034790,-0.006301,642.185540,255.026321
53,6,0.006958,-0.034790,-0.003565,629.574225,177.740082
53,6,0.006958,-0.034790,-0.005930,621.969554,153.821518
54,6,0.007828,-0.034790,-0.004861,632.680955,173.115021
55,6,0.008698,-0.034790,-0.017582,712.704831,150.626511
55,6,0.008698,-0.034790,-0.002470,636.135227,152.578094
56,6,0.009567,-0.034790,-0.010469,652.342530,164.267502
56,6,0.009567,-0.034790,-0.000314,632.451291,166.695969
57,6,0.010437,-0.034790,-0.010855,673.361612,171.604736
57,6,0.010437,-0.034790,-0.011137,656.396462,164.716782
57,6,0.010437,-0.034790,-0.006241,644.063470,163.495667
57,6,0.010437,-0.034790,-0.005571,636.631898,156.488098
58,6,0.011307,-0.034790,-0.004753,648.524975,182.859772
59,6,0.012177,-0.034790,-0.010848,653.309179,156.175079
61,6,0.013916,-0.034790,-0.019423,765.542986,163.979019
61,6,0.013916,-0.034790,-0.009999,692.279949,150.511307
42,7,-0.002609,-0.033920,-0.007144,604.527233,157.672150
43,7,-0.001740,-0.033920,-0.006463,603.572529,173.585861
45,7,0.000000,-0.033920,-0.006032,615.967253,159.603058
45,7,0.000000,-0.033920,-0.003898,602.807677,156.938248
45,7,0.000000,-0.033920,-0.006270,594.860922,156.203323
46,7,0.000870,-0.033920,-0.009512,602.998981,194.260162
47,7,0.001740,-0.033920,-0.019032,657.250663,167.773834
47,7,0.001740,-0.033920,-0.010529,634.742393,172.415207
47,7,0.001740,-0.033920,-0.010278,616.715785,166.673615
47,7,0.001740,-0.033920,-0.008670,603.572529,187.729523
47,7,0.001740,-0.033920,-0.004050,595.635978,156.140411
48,7,0.002609,-0.033920,-0.010690,635.650284,179.401642
48,7,0.002609,-0.033920,-0.012421,617.650174,176.422302
48,7,0.002609,-0.033920,-0.009512,604.527233,181.198990
49,7,0.003479,-0.033920,-0.019672,659.353123,202.149200
49,7,0.003479,-0.033920,-0.017295,636.919157,162.653336
49,7,0.003479,-0.033920,-0.008243,618.955949,165.295197
49,7,0.003479,-0.033920,-0.006601,605.861292,227.404709
49,7,0.003479,-0.033920,-0.003535,597.955120,176.002914
50,7,0.004349,-0.033920,-0.020617,660.925579,164.487015
50,7,0.004349,-0.033920,-0.013645,638.546860,176.936203
50,7,0.004349,-0.033920,-0.013129,620.630766,212.438431
50,7,0.004349,-0.033920,-0.004317,607.572206,202.031998
51,7,0.005219,-0.033920,-0.017300,689.174554,167.956726
51,7,0.005219,-0.033920,-0.017364,662.842404,201.568237
51,7,0.005219,-0.033920,-0.017045,640.530658,169.921646
51,7,0.005219,-0.033920,-0.013637,622.671646,201.977737
51,7,0.005219,-0.033920,-0.008062,609.656802,217.928513
51,7,0.005219,-0.033920,-0.005462,601.800496,170.170273
52,7,0.006088,-0.033920,-0.023626,691.346764,195.615952
52,7,0.006088,-0.033920,-0.020098,665.100621,199.194000
52,7,0.006088,-0.033920,-0.016496,642.867255,225.541122
52,7,0.006088,-0.033920,-0.007769,625.075005,209.290359
52,7,0.006088,-0.033920,-0.004036,612.111264,239.060257
52,7,0.006088,-0.033920,-0.005236,604.286869,172.579666
53,7,0.006958,-0.033920,-0.026356,723.562698,151.752609
53,7,0.006958,-0.033920,-0.022311,693.844710,168.628799
53,7,0.006958,-0.033920,-0.018554,667.696765,204.062317
53,7,0.006958,-0.033920,-0.009856,645.552818,178.513046
53,7,0.006958,-0.033920,-0.009326,627.836679,201.443573
53,7,0.006958,-0.033920,-0.004712,614.931161,208.144547
53,7,0.006958,-0.033920,0.000122,607.143109,212.146378
54,7,0.007828,-0.033920,-0.014052,670.626912,155.795532
54,7,0.007828,-0.033920,-0.015306,648.583014,177.333817
54,7,0.007828,-0.033920,-0.006149,630.951964,195.363892
54,7,0.007828,-0.033920,-0.003009,618.111493,236.984192
55,7,0.008698,-0.033920,-0.019301,729.278615,152.024017
55,7,0.008698,-0.033920,-0.018288,699.803403,180.229324
55,7,0.008698,-0.033920,-0.015439,673.886705,176.872375
55,7,0.008698,-0.033920,-0.011387,651.953037,183.515854
55,7,0.008698,-0.033920,-0.012443,634.415650,224.764008
55,7,0.008698,-0.033920,-0.010571,621.646728,190.937531
56,7,0.009567,-0.033920,-0.009437,655.657647,188.682617
56,7,0.009567,-0.033920,-0.006764,638.222065,220.395966
56,7,0.009567,-0.033920,-0.007662,625.530848,178.701370
57,7,0.010437,-0.033920,-0.022263,707.018055,180.763138
57,7,0.010437,-0.033920,-0.009736,642.365117,175.340195
57,7,0.010437,-0.033920,-0.002369,629.757398,156.359726
58,7,0.011307,-0.033920,-0.020747,711.084678,152.376877
58,7,0.011307,-0.033920,-0.012666,646.838336,206.021118
58,7,0.011307,-0.033920,-0.010072,634.319534,180.259125
59,7,0.012177,-0.033920,-0.018368,690.121836,157.909348
59,7,0.012177,-0.033920,-0.014611,668.720883,159.499710
59,7,0.012177,-0.033920,-0.013418,651.634924,168.731293
59,7,0.012177,-0.033920,-0.004569,639.210069,189.872711
60,7,0.013046,-0.033920,-0.012853,656.747795,179.964188
61,7,0.013916,-0.033920,-0.013124,678.990541,151.845688
61,7,0.013916,-0.033920,-0.010854,662.169623,172.403015
63,7,0.015656,-0.033920,-0.003562,661.903307,151.738571
40,8,-0.004349,-0.033051,-0.017677,647.348902,157.562088
42,8,-0.002609,-0.033051,-0.012222,644.491886,172.704391
42,8,-0.002609,-0.033051,-0.017169,621.521731,155.722992
43,8,-0.001740,-0.033051,-0.016391,643.596468,156.735596
43,8,-0.001740,-0.033051,-0.011715,620.593171,156.347885
43,8,-0.001740,-0.033051,-0.008921,602.143122,171.518082
43,8,-0.001740,-0.033051,-0.006704,580.534407,164.360519
44,8,-0.000870,-0.033051,-0.017909,643.058618,202.665756
44,8,-0.000870,-0.033051,-0.010864,620.035368,199.200699
44,8,-0.000870,-0.033051,-0.008743,601.568211,161.016373
44,8,-0.000870,-0.033051,-0.009220,588.086516,185.685013
44,8,-0.000870,-0.033051,-0.006718,579.938075,161.248764
45,8,0.000000,-0.033051,-0.018412,642.879235,206.930130
45,8,0.000000,-0.033051,-0.009418,601.376452,181.651642
45,8,0.000000,-0.033051,-0.008529,587.890359,168.652985
45,8,0.000000,-0.033051,-0.000045,577.148941,154.327744
46,8,0.000870,-0.033051,-0.020376,643.058618,214.546448
46,8,0.000870,-0.033051,-0.013041,620.035368,159.580002
46,8,0.000870,-0.033051,-0.007104,601.568211,209.906174
46,8,0.000870,-0.033051,-0.003536,588.086516,197.658554
47,8,0.001740,-0.033051,-0.023717,701.384645,166.459503
47,8,0.001740,-0.033051,-0.023940,670.684669,167.351105
47,8,0.001740,-0.033051,-0.011788,643.596468,231.726685
47,8,0.001740,-0.033051,-0.012046,620.593171,194.819382
47,8,0.001740,-0.033051,-0.009986,602.143122,242.620117
47,8,0.001740,-0.033051,-0.003352,588.674593,170.766846
47,8,0.001740,-0.033051,-0.006787,580.534407,208.537399
48,8,0.002609,-0.033051,-0.017493,671.543970,190.105392
48,8,0.002609,-0.033051,-0.017868,644.491886,180.453461
48,8,0.002609,-0.033051,-0.016717,621.521731,182.793121
48,8,0.002609,-0.033051,-0.008062,603.100089,235.943954
48,8,0.002609,-0.033051,-0.005107,589.653419,189.337936
48,8,0.002609,-0.033051,-0.004132,581.526935,235.163315
49,8,0.003479,-0.033051,-0.021416,703.355193,161.992996
49,8,0.003479,-0.033051,-0.018045,645.743386,222.813461
49,8,0.003479,-0.033051,-0.015856,622.819389,261.723511
49,8,0.003479,-0.033051,-0.008129,604.437297,234.356537
49,8,0.003479,-0.033051,-0.009244,591.021052,205.569122
49,8,0.003479,-0.033051,-0.003833,582.913634,184.534363
50,8,0.004349,-0.033051,-0.020082,704.829489,201.889542
50,8,0.004349,-0.033051,-0.018750,674.286373,228.578583
50,8,0.004349,-0.033051,-0.017697,647.348902,237.128815
50,8,0.004349,-0.033051,-0.009237,624.483844,257.344818
50,8,0.004349,-0.033051,-0.011238,606.152230,280.163300
50,8,0.004349,-0.033051,-0.009721,592.774800,271.303070
51,8,0.005219,-0.033051,-0.019542,706.627228,160.543060
51,8,0.005219,-0.033051,-0.023678,676.165323,244.205994
51,8,0.005219,-0.033051,-0.015110,649.305808,273.843781
51,8,0.005219,-0.033051,-0.012816,626.512173,216.814072
51,8,0.005219,-0.033051,-0.007759,608.241694,276.761536
51,8,0.005219,-0.033051,-0.002437,594.911250,221.052612
51,8,0.005219,-0.033051,-0.002793,586.857578,198.370697
52,8,0.006088,-0.033051,-0.024616,708.745951,163.567047
52,8,0.006088,-0.033051,-0.015012,678.379191,228.883118
52,8,0.006088,-0.033051,-0.016964,651.610938,318.933472
52,8,0.006088,-0.033051,-0.009235,628.900856,260.835144
52,8,0.006088,-0.033051,-0.007926,610.701843,244.057877
52,8,0.006088,-0.033051,-0.010902,597.426295,268.946442
52,8,0.006088,-0.033051,-0.007297,589.406990,214.604019
53,8,0.006958,-0.033051,-0.022658,711.182787,199.627487
53,8,0.006958,-0.033051,-0.019219,680.924710,153.241653
53,8,0.006958,-0.033051,-0.012949,654.260612,211.088120
53,8,0.006958,-0.033051,-0.010048,631.645803,234.163391
53,8,0.006958,-0.033051,-0.005587,613.528218,286.196442
53,8,0.006958,-0.033051,-0.002271,600.315177,313.144958
53,8,0.006958,-0.033051,0.000946,592.334984,157.037949
54,8,0.007828,-0.033051,-0.015061,683.798177,156.451660
54,8,0.007828,-0.033051,-0.019197,657.250663,200.111710
54,8,0.007828,-0.033051,-0.009692,634.742393,191.066071
54,8,0.007828,-0.033051,-0.010680,616.715785,237.999863
54,8,0.007828,-0.033051,-0.009111,603.572529,244.805954
55,8,0.008698,-0.033051,-0.020764,716.997404,225.794098
55,8,0.008698,-0.033051,-0.022435,686.995475,187.611252
55,8,0.008698,-0.033051,-0.020350,660.576468,208.408188
55,8,0.008698,-0.033051,-0.013097,638.185507,166.027802
55,8,0.008698,-0.033051,-0.009507,620.258975,216.096436
55,8,0.008698,-0.033051,-0.009587,607.192419,252.258316
55,8,0.008698,-0.033051,-0.006473,599.303808,157.816162
56,8,0.009567,-0.033051,-0.023271,720.367591,158.258163
56,8,0.009567,-0.033051,-0.023935,690.512107,153.304688
56,8,0.009567,-0.033051,-0.016675,664.232985,173.719589
56,8,0.009567,-0.033051,-0.010081,641.969570,257.648071
56,8,0.009567,-0.033051,-0.011202,624.151731,247.520233
56,8,0.009567,-0.033051,-0.009064,611.168407,250.996292
56,8,0.009567,-0.033051,-0.005902,603.331785,198.149933
57,8,0.010437,-0.033051,-0.018544,694.343221,156.912460
57,8,0.010437,-0.033051,-0.009170,646.088591,222.920349
57,8,0.010437,-0.033051,-0.009843,628.387557,238.994781
57,8,0.010437,-0.033051,-0.007515,607.712745,182.796188
58,8,0.011307,-0.033051,-0.016082,672.516086,172.676559
58,8,0.011307,-0.033051,-0.012043,650.536208,177.328674
58,8,0.011307,-0.033051,-0.006273,632.959566,247.660065
58,8,0.011307,-0.033051,-0.003617,620.160665,166.094955
58,8,0.011307,-0.033051,0.001155,612.439116,207.090118
59,8,0.012177,-0.033051,-0.022261,702.927905,156.882935
59,8,0.012177,-0.033051,-0.014211,677.130805,162.588120
59,8,0.012177,-0.033051,-0.009708,655.305729,182.919724
59,8,0.012177,-0.033051,-0.012359,637.860528,233.788651
59,8,0.012177,-0.033051,-0.010160,625.161972,237.681076
60,8,0.013046,-0.033051,-0.021935,707.670285,198.023315
60,8,0.013046,-0.033051,-0.019858,682.052578,199.208954
60,8,0.013046,-0.033051,-0.010780,643.082923,219.054092
60,8,0.013046,-0.033051,-0.002913,630.489558,250.412994
61,8,0.013916,-0.033051,-0.018873,687.274809,167.080734
61,8,0.013916,-0.033051,-0.014100,648.618986,167.014679
61,8,0.013916,-0.033051,-0.006979,636.135227,180.747116
61,8,0.013916,-0.033051,-0.005378,628.609933,168.868057
62,8,0.014786,-0.033051,-0.019345,692.790703,179.332108
62,8,0.014786,-0.033051,-0.003338,642.090587,166.192184
63,8,0.015656,-0.033051,-0.020859,723.625674,193.184021
63,8,0.015656,-0.033051,-0.019936,698.593304,178.334259
63,8,0.015656,-0.033051,-0.008973,677.460017,205.440933
63,8,0.015656,-0.033051,-0.007756,648.347104,170.776489
64,8,0.016525,-0.033051,-0.017509,704.675529,153.106461
64,8,0.016525,-0.033051,-0.013363,683.730263,153.479782
64,8,0.016525,-0.033051,-0.009105,654.896148,154.596680
65,8,0.017395,-0.033051,-0.017211,711.030203,167.612747
67,8,0.019135,-0.033051,-0.019563,724.527915,154.555832
69,8,0.020874,-0.033051,-0.018874,789.865091,152.466995
69,8,0.020874,-0.033051,-0.016367,762.734794,164.340973
69,8,0.020874,-0.033051,-0.016825,739.028317,150.421417
38,9,-0.006088,-0.032181,-0.008960,582.767114,156.855164
40,9,-0.004349,-0.032181,-0.012429,633.845353,189.891571
41,9,-0.003479,-0.032181,-0.023563,659.761595,152.918686
41,9,-0.003479,-0.032181,-0.019386,632.205545,167.516144
41,9,-0.003479,-0.032181,-0.004557,576.198936,158.773010
41,9,-0.003479,-0.032181,0.000340,567.879948,152.954514
42,9,-0.002609,-0.032181,-0.020069,658.536737,159.195145
42,9,-0.002609,-0.032181,-0.017274,630.927192,219.658707
42,9,-0.002609,-0.032181,-0.015946,607.444312,169.899658
43,9,-0.001740,-0.032181,-0.018895,657.660441,186.240906
43,9,-0.001740,-0.032181,-0.018623,630.012495,217.182999
43,9,-0.001740,-0.032181,-0.005889,587.601625,154.625320
43,9,-0.001740,-0.032181,-0.009257,573.791867,221.537598
43,9,-0.001740,-0.032181,-0.005349,565.437466,157.433853
44,9,-0.000870,-0.032181,-0.016114,629.463038,241.736603
44,9,-0.000870,-0.032181,-0.008560,605.923418,159.832901
44,9,-0.000870,-0.032181,-0.008710,573.188521,205.777588
44,9,-0.000870,-0.032181,-0.000005,564.825195,222.392319
45,9,0.000000,-0.032181,-0.015696,656.958563,208.974976
45,9,0.000000,-0.032181,-0.014585,629.279780,214.761093
45,9,0.000000,-0.032181,-0.012417,605.733037,151.620407
45,9,0.000000,-0.032181,-0.005274,586.815956,172.763107
45,9,0.000000,-0.032181,-0.010707,572.987264,256.938904
45,9,0.000000,-0.032181,-0.003792,564.620957,174.209717
46,9,0.000870,-0.032181,-0.017823,657.134103,186.221008
46,9,0.000870,-0.032181,-0.013235,629.463038,208.207336
46,9,0.000870,-0.032181,-0.013546,605.923418,250.172501
46,9,0.000870,-0.032181,-0.012673,587.012472,204.939392
46,9,0.000870,-0.032181,-0.008112,573.188521,243.554626
46,9,0.000870,-0.032181,-0.000331,564.825195,193.965866
46,9,0.000870,-0.032181,0.002072,562.166262,172.556534
47,9,0.001740,-0.032181,-0.022940,688.941036,184.189713
47,9,0.001740,-0.032181,-0.023846,657.660441,197.796082
47,9,0.001740,-0.032181,-0.020434,630.012495,276.286865
47,9,0.001740,-0.032181,-0.013867,606.494200,201.484619
47,9,0.001740,-0.032181,-0.009501,587.601625,191.803467
47,9,0.001740,-0.032181,-0.007311,573.791867,206.386383
47,9,0.001740,-0.032181,-0.005398,565.437466,189.985367
47,9,0.001740,-0.032181,-0.004340,562.781425,162.759369
48,9,0.002609,-0.032181,-0.022078,689.777594,203.302231
48,9,0.002609,-0.032181,-0.020390,658.536737,247.545944
48,9,0.002609,-0.032181,-0.016108,630.927192,281.799286
48,9,0.002609,-0.032181,-0.012986,607.444312,189.349335
48,9,0.002609,-0.032181,-0.013455,588.582235,222.525116
48,9,0.002609,-0.032181,-0.003849,574.796038,206.895782
48,9,0.002609,-0.032181,-0.000350,566.456447,182.489914
48,9,0.002609,-0.032181,-0.003834,563.805206,159.284729
49,9,0.003479,-0.032181,-0.018338,690.947073,211.706543
49,9,0.003479,-0.032181,-0.018129,659.761595,205.658066
49,9,0.003479,-0.032181,-0.018924,632.205545,252.683228
49,9,0.003479,-0.032181,-0.015410,608.771979,205.440521
49,9,0.003479,-0.032181,-0.013323,589.952351,257.528595
49,9,0.003479,-0.032181,-0.002284,576.198936,257.735046
49,9,0.003479,-0.032181,-0.001066,567.879948,181.201614
50,9,0.004349,-0.032181,-0.021997,692.447788,251.351471
50,9,0.004349,-0.032181,-0.023984,661.333080,262.879456
50,9,0.004349,-0.032181,-0.018039,633.845353,201.660797
50,9,0.004349,-0.032181,-0.014937,610.474735,253.721237
50,9,0.004349,-0.032181,-0.009673,591.709267,278.897675
50,9,0.004349,-0.032181,-0.009520,577.997660,274.224335
50,9,0.004349,-0.032181,-0.000048,569.704937,186.019104
50,9,0.004349,-0.032181,0.002087,570.167964,152.476990
50,9,0.004349,-0.032181,0.035772,806.384056,161.265762
51,9,0.005219,-0.032181,-0.021968,694.277589,210.458694
51,9,0.005219,-0.032181,-0.021402,663.248728,230.036880
51,9,0.005219,-0.032181,-0.016351,635.843819,307.051514
51,9,0.005219,-0.032181,-0.011188,612.549454,329.483154
51,9,0.005219,-0.032181,-0.008941,593.849550,376.560486
51,9,0.005219,-0.032181,-0.009963,580.188526,336.172485
51,9,0.005219,-0.032181,-0.002679,571.927572,246.038162
51,9,0.005219,-0.032181,-0.001848,569.301811,152.919571
52,9,0.006088,-0.032181,-0.020257,696.433883,211.552536
52,9,0.006088,-0.032181,-0.016558,665.505565,222.348892
52,9,0.006088,-0.032181,-0.014315,638.197575,365.125763
52,9,0.006088,-0.032181,-0.013297,614.992371,351.346283
52,9,0.006088,-0.032181,-0.011869,596.369073,360.376312
52,9,0.006088,-0.032181,-0.004536,582.767114,340.376312
52,9,0.006088,-0.032181,-0.005901,574.543236,293.326141
53,9,0.006958,-0.032181,-0.020293,698.913648,242.439896
53,9,0.006958,-0.032181,-0.020610,668.100136,317.892883
53,9,0.006958,-0.032181,-0.018301,640.902707,309.288330
53,9,0.006958,-0.032181,-0.013530,617.799118,304.834534
53,9,0.006958,-0.032181,-0.012524,599.263051,340.569824
53,9,0.006958,-0.032181,-0.009049,585.728301,368.500427
53,9,0.006958,-0.032181,-0.003579,577.546590,232.981155
54,9,0.007828,-0.032181,-0.029078,735.557782,165.261810
54,9,0.007828,-0.032181,-0.022967,701.713454,234.369125
54,9,0.007828,-0.032181,-0.017457,671.028521,291.942474
54,9,0.007828,-0.032181,-0.020303,643.954784,260.965332
54,9,0.007828,-0.032181,-0.013477,620.964762,274.454590
54,9,0.007828,-0.032181,-0.009325,602.526091,278.495636
54,9,0.007828,-0.032181,-0.004543,589.066319,273.433594
54,9,0.007828,-0.032181,0.000503,580.931621,204.646729
54,9,0.007828,-0.032181,-0.001483,578.346741,175.079788
54,9,0.007828,-0.032181,0.030386,814.354394,178.839172
55,9,0.008698,-0.032181,-0.029980,738.531033,155.619949
55,9,0.008698,-0.032181,-0.018511,704.829489,198.874725
55,9,0.008698,-0.032181,-0.022140,674.286373,304.909088
55,9,0.008698,-0.032181,-0.018789,647.348902,309.033691
55,9,0.008698,-0.032181,-0.011088,624.483844,303.620422
55,9,0.008698,-0.032181,-0.005958,606.152230,310.194305
55,9,0.008698,-0.032181,-0.005566,592.774800,333.917572
55,9,0.008698,-0.032181,-0.004992,584.691701,190.909698
56,9,0.009567,-0.032181,-0.025632,708.257577,190.140060
56,9,0.009567,-0.032181,-0.015642,677.868940,264.854462
56,9,0.009567,-0.032181,-0.013828,651.079710,305.639069
56,9,0.009567,-0.032181,-0.012520,628.350427,342.244354
56,9,0.009567,-0.032181,-0.013254,610.134996,303.618683
56,9,0.009567,-0.032181,-0.009057,596.846841,336.591583
56,9,0.009567,-0.032181,0.000937,588.819644,194.773422
57,9,0.010437,-0.032181,-0.019298,711.993212,188.323059
57,9,0.010437,-0.032181,-0.019305,681.771105,242.003464
57,9,0.010437,-0.032181,-0.014762,655.141456,254.447647
57,9,0.010437,-0.032181,-0.009437,632.558138,331.639496
57,9,0.010437,-0.032181,-0.009507,614.467454,263.108582
57,9,0.010437,-0.032181,-0.007446,601.275054,298.851135
57,9,0.010437,-0.032181,0.000450,593.307771,197.372040
58,9,0.011307,-0.032181,-0.025958,716.031581,209.220215
58,9,0.011307,-0.032181,-0.020293,685.987412,212.677399
58,9,0.011307,-0.032181,-0.018813,659.528026,254.135223
58,9,0.011307,-0.032181,-0.017028,637.100218,227.961639
58,9,0.011307,-0.032181,-0.005408,619.142263,302.415192
58,9,0.011307,-0.032181,-0.010362,606.051632,314.299622
59,9,0.012177,-0.032181,-0.019531,690.512107,210.463470
59,9,0.012177,-0.032181,-0.017656,664.232985,252.709183
59,9,0.012177,-0.032181,-0.014950,641.969570,202.812332
59,9,0.012177,-0.032181,-0.010147,624.151731,259.117310
59,9,0.012177,-0.032181,-0.006913,611.168407,262.702881
59,9,0.012177,-0.032181,-0.001115,603.331785,186.898285
60,9,0.013046,-0.032181,-0.023869,724.995902,189.929688
60,9,0.013046,-0.032181,-0.021191,695.339171,243.222702
60,9,0.013046,-0.032181,-0.018534,669.249617,251.012787
60,9,0.013046,-0.032181,-0.015502,647.158807,261.872406
60,9,0.013046,-0.032181,-0.008933,629.487868,279.582642
60,9,0.013046,-0.032181,-0.005417,616.616910,247.700043
60,9,0.013046,-0.032181,-0.002619,608.850421,178.461716
61,9,0.013916,-0.032181,-0.023217,729.910954,151.373856
61,9,0.013916,-0.032181,-0.017782,700.462351,215.181458
61,9,0.013916,-0.032181,-0.014436,674.570970,198.573639
61,9,0.013916,-0.032181,-0.013779,652.660298,203.951828
61,9,0.013916,-0.032181,-0.006362,635.142440,264.350433
61,9,0.013916,-0.032181,-0.005489,622.388429,238.910980
61,9,0.013916,-0.032181,-0.000125,614.694866,151.524445
62,9,0.014786,-0.032181,-0.024656,735.106996,156.869446
62,9,0.014786,-0.032181,-0.022735,705.875202,170.116013
62,9,0.014786,-0.032181,-0.015579,680.189891,224.781860
62,9,0.014786,-0.032181,-0.011444,658.466217,211.945389
62,9,0.014786,-0.032181,-0.009538,641.107022,238.343445
62,9,0.014786,-0.032181,-0.003845,628.474066,200.806030
63,9,0.015656,-0.032181,-0.018157,711.571111,201.051636
63,9,0.015656,-0.032181,-0.015195,686.099070,217.571274
63,9,0.015656,-0.032181,-0.009086,664.568586,195.364059
63,9,0.015656,-0.032181,-0.010583,647.373045,155.728882
63,9,0.015656,-0.032181,-0.004526,634.864787,223.015335
64,9,0.016525,-0.032181,-0.021920,717.543339,175.147659
64,9,0.016525,-0.032181,-0.017216,692.291074,197.368256
64,9,0.016525,-0.032181,-0.017362,670.959315,186.438889
64,9,0.016525,-0.032181,-0.004184,641.551475,216.866150
65,9,0.017395,-0.032181,-0.016116,723.785045,190.823013
65,9,0.017395,-0.032181,-0.015646,698.758384,184.830566
65,9,0.017395,-0.032181,-0.016643,677.630246,154.570694
65,9,0.017395,-0.032181,-0.002632,648.524975,158.213165
66,9,0.018265,-0.032181,-0.017705,730.289320,216.718246
66,9,0.018265,-0.032181,-0.013233,705.493429,184.238892
67,9,0.019135,-0.032181,-0.022369,737.049212,167.619171
67,9,0.019135,-0.032181,-0.013435,712.488617,173.849701
68,9,0.020004,-0.032181,-0.022465,744.057755,167.173080
68,9,0.020004,-0.032181,-0.019076,719.736362,170.292511
69,9,0.020874,-0.032181,-0.020071,778.836435,164.507675
69,9,0.020874,-0.032181,-0.016821,751.307990,163.563110
70,9,0.021744,-0.032181,-0.020143,758.792989,169.274200
70,9,0.021744,-0.032181,-0.020336,734.959379,153.802673
71,9,0.022614,-0.032181,-0.022649,766.505875,180.310349
37,10,-0.006958,-0.031311,-0.002416,571.172762,161.482559
39,10,-0.005219,-0.031311,-0.019427,622.461279,165.222015
39,10,-0.005219,-0.031311,0.000376,557.011516,150.856369
40,10,-0.004349,-0.031311,-0.021146,648.476773,163.032532
40,10,-0.004349,-0.031311,-0.014176,620.419707,215.357468
40,10,-0.004349,-0.031311,-0.003529,563.242378,203.640915
41,10,-0.003479,-0.031311,-0.016178,646.874056,208.933990
41,10,-0.003479,-0.031311,-0.017862,618.744319,214.953064
41,10,-0.003479,-0.031311,-0.008885,561.396380,204.030853
41,10,-0.003479,-0.031311,-0.006658,552.854698,202.155792
42,10,-0.002609,-0.031311,-0.019140,645.624748,179.371964
42,10,-0.002609,-0.031311,-0.012614,617.438097,237.211884
42,10,-0.002609,-0.031311,-0.008856,593.421666,160.159210
42,10,-0.002609,-0.031311,-0.007155,574.099058,155.289154
42,10,-0.002609,-0.031311,-0.008725,559.956397,220.263458
42,10,-0.002609,-0.031311,-0.001584,551.392408,188.563889
42,10,-0.002609,-0.031311,0.001681,548.668381,150.476074
43,10,-0.001740,-0.031311,-0.020850,644.730903,160.508240
43,10,-0.001740,-0.031311,-0.018283,616.503386,283.180511
43,10,-0.001740,-0.031311,-0.016038,592.449066,207.582947
43,10,-0.001740,-0.031311,-0.014102,573.093667,190.567276
43,10,-0.001740,-0.031311,-0.004173,558.925566,227.539825
43,10,-0.001740,-0.031311,-0.002828,550.345536,160.504578
44,10,-0.000870,-0.031311,-0.023143,676.097926,152.723480
44,10,-0.000870,-0.031311,-0.016589,644.194001,239.472794
44,10,-0.000870,-0.031311,-0.015414,615.941879,283.602875
44,10,-0.000870,-0.031311,-0.009831,591.864739,232.946243
44,10,-0.000870,-0.031311,-0.005498,572.489584,215.781281
44,10,-0.000870,-0.031311,-0.005747,558.306154,272.698547
44,10,-0.000870,-0.031311,0.001311,549.716457,175.987595
45,10,0.000000,-0.031311,-0.018369,675.927311,152.558609
45,10,0.000000,-0.031311,-0.021646,644.014934,215.324478
45,10,0.000000,-0.031311,-0.019817,615.754596,262.687622
45,10,0.000000,-0.031311,-0.015420,591.669835,205.800369
45,10,0.000000,-0.031311,-0.010886,572.288082,256.266968
45,10,0.000000,-0.031311,-0.004997,558.099531,279.347778
45,10,0.000000,-0.031311,0.001004,549.506603,229.751587
46,10,0.000870,-0.031311,-0.021501,644.194001,213.376434
46,10,0.000870,-0.031311,-0.018947,615.941879,287.835449
46,10,0.000870,-0.031311,-0.016039,591.864739,244.616638
46,10,0.000870,-0.031311,-0.009200,572.489584,238.942719
46,10,0.000870,-0.031311,-0.006450,558.306154,299.746643
46,10,0.000870,-0.031311,-0.006626,549.716457,183.657684
47,10,0.001740,-0.031311,-0.020190,676.609513,159.038284
