x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
74,31,0.025223,-0.013046,-0.019176,618.068094,191.901718
74,31,0.025223,-0.013046,-0.018307,575.388604,214.715057
74,31,0.025223,-0.013046,-0.000088,499.570454,158.949158
75,31,0.026093,-0.013046,-0.029742,677.080974,158.652756
75,31,0.026093,-0.013046,-0.016836,628.981740,223.454407
75,31,0.026093,-0.013046,-0.020128,587.096164,164.340256
76,31,0.026962,-0.013046,-0.027613,687.393524,169.055557
76,31,0.026962,-0.013046,-0.017686,640.069715,229.345291
76,31,0.026962,-0.013046,-0.017019,598.960030,155.410049
76,31,0.026962,-0.013046,-0.015957,565.421513,203.921463
76,31,0.026962,-0.013046,-0.006612,540.864449,152.847931
77,31,0.027832,-0.013046,-0.017764,651.323117,246.101501
77,31,0.027832,-0.013046,-0.020687,610.971096,228.038361
78,31,0.028702,-0.013046,-0.025300,662.733518,217.297028
78,31,0.028702,-0.013046,-0.017622,623.120850,239.082031
78,31,0.028702,-0.013046,-0.016159,590.955129,241.833878
78,31,0.028702,-0.013046,-0.006418,567.504034,204.923492
79,31,0.029572,-0.013046,-0.022213,719.368889,260.002014
79,31,0.029572,-0.013046,-0.025281,674.292949,258.001862
81,31,0.031311,-0.013046,-0.018704,697.829180,190.188492
81,31,0.031311,-0.013046,-0.019201,660.325254,234.052353
81,31,0.031311,-0.013046,-0.006620,608.120610,151.066223
81,31,0.031311,-0.013046,-0.000215,595.422568,156.954636
83,31,0.033051,-0.013046,-0.015997,685.689018,162.586853
1,32,-0.038269,-0.012177,0.027098,849.269189,167.134384
4,32,-0.035660,-0.012177,-0.055672,1121.786415,154.038437
7,32,-0.033051,-0.012177,-0.034923,914.879986,157.292465
15,32,-0.026093,-0.012177,0.026062,643.715328,180.177673
17,32,-0.024353,-0.012177,0.011518,536.140753,150.077591
18,32,-0.023483,-0.012177,0.012696,492.447375,206.553818
18,32,-0.023483,-0.012177,0.016088,524.175304,182.472198
18,32,-0.023483,-0.012177,0.022267,564.711941,166.226074
19,32,-0.022614,-0.012177,0.016285,553.781338,176.316376
21,32,-0.020874,-0.012177,0.010702,489.353026,161.035309
22,32,-0.020004,-0.012177,0.017815,478.147081,189.579620
22,32,-0.020004,-0.012177,0.020177,522.268568,170.716904
23,32,-0.019135,-0.012177,0.017611,512.234376,161.897461
23,32,-0.019135,-0.012177,0.024939,564.276861,161.531418
24,32,-0.018265,-0.012177,0.016255,456.426531,153.576736
24,32,-0.018265,-0.012177,0.020302,555.418154,161.768936
25,32,-0.017395,-0.012177,-0.017225,523.058925,185.159790
25,32,-0.017395,-0.012177,0.000336,371.153554,214.620468
25,32,-0.017395,-0.012177,0.007593,382.415097,175.895065
25,32,-0.017395,-0.012177,0.010954,408.181511,265.546509
26,32,-0.016525,-0.012177,0.029721,598.284290,166.619720
27,32,-0.015656,-0.012177,-0.002333,351.598868,159.113831
27,32,-0.015656,-0.012177,-0.002345,346.732773,163.638275
28,32,-0.014786,-0.012177,-0.025275,497.981574,169.369370
28,32,-0.014786,-0.012177,-0.003371,339.923694,259.259735
28,32,-0.014786,-0.012177,0.004071,334.887996,245.164246
28,32,-0.014786,-0.012177,0.009184,347.327389,216.129761
28,32,-0.014786,-0.012177,0.013287,416.248108,166.739731
28,32,-0.014786,-0.012177,0.023641,522.902127,168.102280
29,32,-0.013916,-0.012177,-0.007225,351.024878,213.696228
29,32,-0.013916,-0.012177,-0.003868,328.535878,284.285156
29,32,-0.013916,-0.012177,-0.000682,323.322865,254.938507
29,32,-0.013916,-0.012177,0.005393,336.190453,177.710388
29,32,-0.013916,-0.012177,0.012951,365.232611,159.730453
29,32,-0.013916,-0.012177,0.018568,407.001466,183.051926
29,32,-0.013916,-0.012177,0.020620,515.571857,258.563934
30,32,-0.013046,-0.012177,-0.026876,608.890907,169.103867
30,32,-0.013046,-0.012177,-0.010682,340.686838,179.138382
30,32,-0.013046,-0.012177,-0.006940,317.466344,309.648926
30,32,-0.013046,-0.012177,0.005185,312.068473,263.512604
31,32,-0.012177,-0.012177,-0.004089,306.749552,198.434845
31,32,-0.012177,-0.012177,-0.002823,301.159658,284.730621
31,32,-0.012177,-0.012177,0.001523,314.934096,183.207962
31,32,-0.012177,-0.012177,0.008628,345.766286,214.943802
31,32,-0.012177,-0.012177,0.022848,501.969924,184.913757
32,32,-0.011307,-0.012177,-0.018328,469.366143,176.948257
32,32,-0.011307,-0.012177,0.004287,290.635336,196.648743
32,32,-0.011307,-0.012177,0.005682,304.885624,196.621643
32,32,-0.011307,-0.012177,0.022234,435.570021,158.814011
32,32,-0.011307,-0.012177,0.024572,495.727307,154.039413
33,32,-0.010437,-0.012177,0.000755,286.531249,282.898193
33,32,-0.010437,-0.012177,0.000370,280.538782,166.573807
33,32,-0.010437,-0.012177,0.029713,554.876101,223.933746
33,32,-0.010437,-0.012177,0.035548,622.640181,237.702499
34,32,-0.009567,-0.012177,-0.022918,457.419007,212.396866
34,32,-0.009567,-0.012177,-0.004779,277.118419,255.696991
34,32,-0.009567,-0.012177,0.000143,270.917828,208.186066
35,32,-0.008698,-0.012177,-0.024476,452.092867,157.726181
35,32,-0.008698,-0.012177,-0.018881,391.729291,169.485580
35,32,-0.008698,-0.012177,-0.001415,268.235774,174.612564
35,32,-0.008698,-0.012177,0.004756,261.824908,192.626572
35,32,-0.008698,-0.012177,0.002087,277.558332,187.874817
35,32,-0.008698,-0.012177,0.029635,545.653518,181.686417
36,32,-0.007828,-0.012177,-0.034395,580.974054,182.124252
36,32,-0.007828,-0.012177,-0.025860,512.665330,230.309464
36,32,-0.007828,-0.012177,-0.024953,447.219324,190.648880
36,32,-0.007828,-0.012177,-0.000538,253.316888,212.563110
36,32,-0.007828,-0.012177,0.008475,269.547383,240.327225
36,32,-0.007828,-0.012177,0.029034,541.622493,173.683136
37,32,-0.006958,-0.012177,-0.031747,577.589271,150.707428
37,32,-0.006958,-0.012177,-0.018183,442.813323,210.492950
37,32,-0.006958,-0.012177,-0.005772,252.281805,176.865021
37,32,-0.006958,-0.012177,-0.001352,245.454600,191.125046
37,32,-0.006958,-0.012177,0.021969,406.817287,152.875473
37,32,-0.006958,-0.012177,0.030900,607.640311,168.186478
38,32,-0.006088,-0.012177,-0.028036,574.586140,160.490738
38,32,-0.006088,-0.012177,-0.000417,245.328301,192.110703
38,32,-0.006088,-0.012177,0.000838,238.301966,189.573486
38,32,-0.006088,-0.012177,0.006890,255.488106,204.584122
38,32,-0.006088,-0.012177,0.021410,466.973759,180.581940
39,32,-0.005219,-0.012177,-0.029114,571.970672,261.181366
39,32,-0.005219,-0.012177,-0.025189,502.439388,220.634491
39,32,-0.005219,-0.012177,0.006696,287.482572,194.316772
40,32,-0.004349,-0.012177,-0.037188,641.250826,161.202591
40,32,-0.004349,-0.012177,-0.002537,233.772883,214.436081
40,32,-0.004349,-0.012177,0.005281,226.388190,216.929703
40,32,-0.004349,-0.012177,0.006268,283.034976,262.880402
41,32,-0.003479,-0.012177,-0.011557,260.492461,249.655273
41,32,-0.003479,-0.012177,-0.004281,229.289512,179.092224
41,32,-0.003479,-0.012177,0.007702,240.128878,222.719482
41,32,-0.003479,-0.012177,0.027114,458.750692,246.086243
42,32,-0.002609,-0.012177,-0.024331,428.248153,160.198776
42,32,-0.002609,-0.012177,-0.019419,363.951038,174.904800
42,32,-0.002609,-0.012177,-0.005246,225.740894,268.962494
42,32,-0.002609,-0.012177,-0.000491,218.084394,362.870026
43,32,-0.001740,-0.012177,-0.025966,495.039109,222.180038
43,32,-0.001740,-0.012177,-0.021811,426.899406,225.491837
43,32,-0.001740,-0.012177,-0.014497,362.363050,280.522644
43,32,-0.001740,-0.012177,0.005430,215.423827,261.941650
44,32,-0.000870,-0.012177,-0.003910,221.615763,297.768402
44,32,-0.000870,-0.012177,-0.002026,213.811595,292.461060
44,32,-0.000870,-0.012177,0.001384,232.812680,312.091034
44,32,-0.000870,-0.012177,0.013724,273.079811,181.939850
44,32,-0.000870,-0.012177,0.021748,388.545677,188.562820
45,32,0.000000,-0.012177,-0.007302,253.309125,192.756699
45,32,0.000000,-0.012177,-0.004006,221.094710,234.064133
45,32,0.000000,-0.012177,-0.001382,213.271477,235.383377
45,32,0.000000,-0.012177,0.003439,232.316741,287.381805
46,32,0.000870,-0.012177,-0.027968,494.339653,225.195984
46,32,0.000870,-0.012177,-0.007921,253.764041,251.142151
46,32,0.000870,-0.012177,-0.003991,221.615763,222.311157
46,32,0.000870,-0.012177,0.002429,232.812680,211.308640
47,32,0.001740,-0.012177,-0.025401,495.039109,266.892578
47,32,0.001740,-0.012177,0.003166,234.294197,252.905945
48,32,0.002609,-0.012177,-0.037872,638.366519,212.731766
48,32,0.002609,-0.012177,-0.032543,566.499963,185.273209
48,32,0.002609,-0.012177,-0.021143,496.202678,186.440353
48,32,0.002609,-0.012177,0.001655,218.084394,183.703690
48,32,0.002609,-0.012177,0.009519,236.742790,250.203827
49,32,0.003479,-0.012177,-0.026880,567.923355,202.071075
49,32,0.003479,-0.012177,0.009120,240.128878,265.782562
49,32,0.003479,-0.012177,0.007716,279.343368,188.781265
50,32,0.004349,-0.012177,-0.027487,569.748205,181.233292
50,32,0.004349,-0.012177,-0.025308,432.535883,238.457870
50,32,0.004349,-0.012177,0.007477,283.034976,296.419800
50,32,0.004349,-0.012177,0.018950,395.605810,217.643555
50,32,0.004349,-0.012177,0.025934,461.007893,309.470337
51,32,0.005219,-0.012177,-0.035914,643.226285,234.599319
51,32,0.005219,-0.012177,-0.033998,571.970672,192.415512
51,32,0.005219,-0.012177,-0.025553,502.439388,262.676971
51,32,0.005219,-0.012177,-0.006028,269.202218,241.574173
51,32,0.005219,-0.012177,-0.002882,231.924652,389.400848
51,32,0.005219,-0.012177,0.006346,249.550375,281.064209
51,32,0.005219,-0.012177,0.007017,287.482572,382.870850
51,32,0.005219,-0.012177,0.023004,398.799936,292.879669
51,32,0.005219,-0.012177,0.045119,820.642868,223.580078
52,32,0.006088,-0.012177,-0.038619,645.553124,328.758301
52,32,0.006088,-0.012177,0.001275,238.301966,229.606110
52,32,0.006088,-0.012177,0.002400,255.488106,269.330505
52,32,0.006088,-0.012177,0.006196,292.651690,298.866058
53,32,0.006958,-0.012177,-0.033862,648.227560,399.693085
53,32,0.006958,-0.012177,-0.031240,577.589271,327.357605
53,32,0.006958,-0.012177,-0.001792,245.454600,159.087921
54,32,0.007828,-0.012177,-0.032098,580.974054,178.051468
54,32,0.007828,-0.012177,0.007210,269.547383,151.629578
54,32,0.007828,-0.012177,0.005563,305.002673,188.148117
55,32,0.008698,-0.012177,-0.040549,725.932083,205.819336
55,32,0.008698,-0.012177,-0.025424,516.922215,183.153564
55,32,0.008698,-0.012177,-0.002518,261.824908,268.545166
55,32,0.008698,-0.012177,0.008689,277.558332,229.957626
55,32,0.008698,-0.012177,0.009523,312.104898,273.631897
55,32,0.008698,-0.012177,0.011369,360.089989,247.310760
55,32,0.008698,-0.012177,0.020493,416.898821,188.742386
56,32,0.009567,-0.012177,-0.035915,658.291333,201.878510
56,32,0.009567,-0.012177,-0.023879,521.586775,165.015610
56,32,0.009567,-0.012177,0.005284,270.917828,203.762344
56,32,0.009567,-0.012177,0.003959,286.151735,162.390808
56,32,0.009567,-0.012177,0.010581,366.754670,231.570480
57,32,0.010437,-0.012177,-0.062559,1098.983626,169.332138
57,32,0.010437,-0.012177,-0.011354,352.916327,211.822586
57,32,0.010437,-0.012177,0.010035,327.962183,244.990631
57,32,0.010437,-0.012177,0.015414,373.917807,273.316772
57,32,0.010437,-0.012177,0.025404,489.876182,206.687775
58,32,0.011307,-0.012177,-0.026916,598.189187,203.392441
59,32,0.012177,-0.012177,-0.004838,306.749552,168.574539
60,32,0.013046,-0.012177,0.005229,325.381434,165.267868
60,32,0.013046,-0.012177,0.017001,398.119642,170.790436
61,32,0.013916,-0.012177,0.003795,323.322865,151.606796
62,32,0.014786,-0.012177,-0.023217,557.500013,154.433441
62,32,0.014786,-0.012177,0.014639,416.248108,185.537827
63,32,0.015656,-0.012177,0.010804,386.109830,151.365524
64,32,0.016525,-0.012177,0.014199,397.008561,166.282791
65,32,0.017395,-0.012177,-0.027282,641.183566,172.289108
65,32,0.017395,-0.012177,0.008252,382.415097,151.173325
65,32,0.017395,-0.012177,0.007587,408.181511,174.537674
66,32,0.018265,-0.012177,-0.024494,588.106245,185.843674
66,32,0.018265,-0.012177,-0.019106,532.022874,191.292450
67,32,0.019135,-0.012177,-0.027690,656.119742,177.619751
67,32,0.019135,-0.012177,-0.024429,596.479677,180.549133
67,32,0.019135,-0.012177,0.008212,406.961984,166.873047
67,32,0.019135,-0.012177,0.008151,431.264299,163.163177
68,32,0.020004,-0.012177,-0.018967,502.405879,161.398819
68,32,0.020004,-0.012177,0.001902,419.521702,190.660065
69,32,0.020874,-0.012177,-0.015665,513.082275,174.555389
70,32,0.021744,-0.012177,-0.027079,623.147867,249.987640
70,32,0.021744,-0.012177,-0.021076,570.519630,167.129700
70,32,0.021744,-0.012177,-0.015532,523.981416,168.512497
71,32,0.022614,-0.012177,-0.029182,632.516972,232.153015
71,32,0.022614,-0.012177,-0.024987,580.738412,220.171280
71,32,0.022614,-0.012177,-0.012765,535.089694,219.997314
72,32,0.023483,-0.012177,-0.026269,697.860041,157.101776
72,32,0.023483,-0.012177,-0.029247,642.108656,231.042984
72,32,0.023483,-0.012177,-0.018920,546.394351,178.026474
72,32,0.023483,-0.012177,-0.016532,509.406672,187.608582
73,32,0.024353,-0.012177,-0.031816,706.891643,175.408371
73,32,0.024353,-0.012177,-0.021225,651.913096,210.782867
74,32,0.025223,-0.012177,-0.024931,612.632497,192.227158
74,32,0.025223,-0.012177,-0.021157,569.545831,160.693756
74,32,0.025223,-0.012177,-0.014429,534.163668,168.706497
74,32,0.025223,-0.012177,-0.002280,492.829633,209.612854
75,32,0.026093,-0.012177,-0.032093,725.571612,153.355286
75,32,0.026093,-0.012177,-0.028863,672.122796,187.549332
76,32,0.026962,-0.012177,-0.027164,682.510267,259.748138
76,32,0.026962,-0.012177,-0.012883,593.349412,157.358200
77,32,0.027832,-0.012177,-0.021759,693.074907,259.015533
77,32,0.027832,-0.012177,-0.020583,646.167324,172.917297
78,32,0.028702,-0.012177,-0.025179,657.667183,194.074524
78,32,0.028702,-0.012177,-0.016581,617.729715,214.360870
78,32,0.028702,-0.012177,-0.013639,585.267778,188.307907
79,32,0.029572,-0.012177,-0.018081,669.314118,221.193481
79,32,0.029572,-0.012177,-0.018909,630.115280,201.169083
80,32,0.030441,-0.012177,-0.017687,681.100584,159.894913
80,32,0.030441,-0.012177,-0.016653,642.621103,183.555481
80,32,0.030441,-0.012177,-0.006425,588.848977,155.628632
0,33,-0.039139,-0.011307,-0.043486,1036.898385,150.705109
11,33,-0.029572,-0.011307,0.000700,553.098065,187.035538
16,33,-0.025223,-0.011307,-0.025173,657.199324,152.089310
16,33,-0.025223,-0.011307,0.010480,542.556149,163.010056
20,33,-0.021744,-0.011307,0.019582,587.116167,167.719330
21,33,-0.020874,-0.011307,0.013172,448.311063,159.268860
22,33,-0.020004,-0.011307,0.009878,471.589217,161.827591
22,33,-0.020004,-0.011307,0.022896,516.271456,161.932053
23,33,-0.019135,-0.011307,0.004415,388.462958,181.180878
23,33,-0.019135,-0.011307,0.007150,423.981904,164.258713
23,33,-0.019135,-0.011307,0.014244,460.451939,163.353470
23,33,-0.019135,-0.011307,0.018240,506.118380,150.445709
24,33,-0.018265,-0.011307,-0.009151,399.581292,160.291138
24,33,-0.018265,-0.011307,0.000029,379.977062,194.159760
24,33,-0.018265,-0.011307,0.006991,412.118435,165.975113
25,33,-0.017395,-0.011307,-0.010168,421.158694,168.798462
25,33,-0.017395,-0.011307,-0.003921,367.321205,164.781387
25,33,-0.017395,-0.011307,0.002931,362.666127,226.368164
25,33,-0.017395,-0.011307,0.014820,486.599491,211.683502
25,33,-0.017395,-0.011307,0.025864,541.113098,200.114624
26,33,-0.016525,-0.011307,-0.011187,410.339246,153.016464
26,33,-0.016525,-0.011307,0.015918,477.265876,178.247726
26,33,-0.016525,-0.011307,0.018890,532.735428,160.190903
27,33,-0.015656,-0.011307,-0.024684,499.831024,152.469528
27,33,-0.015656,-0.011307,-0.006335,342.627382,218.005127
27,33,-0.015656,-0.011307,-0.001126,337.632011,208.251923
27,33,-0.015656,-0.011307,0.015067,418.458950,182.192703
28,33,-0.014786,-0.011307,-0.001490,330.635565,168.166321
28,33,-0.014786,-0.011307,0.004428,325.456186,186.312851
29,33,-0.013916,-0.011307,-0.018750,428.029192,155.126038
29,33,-0.013916,-0.011307,-0.007127,342.038337,185.763977
29,33,-0.013916,-0.011307,-0.006702,318.916262,159.496094
29,33,-0.013916,-0.011307,-0.002135,313.543353,246.837540
29,33,-0.013916,-0.011307,0.021033,451.178212,178.661285
29,33,-0.013916,-0.011307,0.018616,509.495926,205.906662
29,33,-0.013916,-0.011307,0.036362,706.375270,164.362885
30,33,-0.013046,-0.011307,-0.002999,307.500632,185.713318
30,33,-0.013046,-0.011307,-0.000719,301.924644,166.589584
30,33,-0.013046,-0.011307,0.014142,443.182621,156.963562
31,33,-0.012177,-0.011307,-0.023325,469.366143,156.533920
31,33,-0.012177,-0.011307,-0.009079,321.169252,168.101120
31,33,-0.012177,-0.011307,-0.000410,296.423762,218.691238
31,33,-0.012177,-0.011307,0.002425,304.885624,185.372543
32,33,-0.011307,-0.011307,-0.023836,526.209988,178.785248
32,33,-0.011307,-0.011307,-0.022823,462.683839,225.549042
32,33,-0.011307,-0.011307,-0.004195,311.322096,226.211121
32,33,-0.011307,-0.011307,-0.007738,285.725052,278.933960
32,33,-0.011307,-0.011307,0.003539,279.715315,230.596497
32,33,-0.011307,-0.011307,0.021306,489.405070,193.934479
33,33,-0.010437,-0.011307,-0.012669,396.703066,320.201660
33,33,-0.010437,-0.011307,-0.006206,275.448572,199.887161
33,33,-0.010437,-0.011307,0.008323,318.325230,229.893372
34,33,-0.009567,-0.011307,-0.033026,653.543601,251.230988
34,33,-0.009567,-0.011307,-0.028435,583.549170,165.217834
34,33,-0.009567,-0.011307,-0.019840,450.559548,182.017456
34,33,-0.009567,-0.011307,0.003838,275.053766,213.542999
35,33,-0.008698,-0.011307,-0.000332,256.363393,150.443863
35,33,-0.008698,-0.011307,0.008171,266.102211,161.062805
36,33,-0.007828,-0.011307,-0.028399,575.588924,262.554260
36,33,-0.007828,-0.011307,-0.028824,506.554537,250.782654
36,33,-0.007828,-0.011307,-0.008304,276.806783,155.418594
36,33,-0.007828,-0.011307,-0.003785,247.667828,222.357590
36,33,-0.007828,-0.011307,0.001404,257.735427,153.242249
36,33,-0.007828,-0.011307,0.015133,345.041625,152.681519
36,33,-0.007828,-0.011307,0.016323,403.972214,161.809967
36,33,-0.007828,-0.011307,0.054726,1046.543935,199.225922
37,33,-0.006958,-0.011307,-0.008344,269.630321,167.309174
37,33,-0.006958,-0.011307,-0.006684,239.620258,224.982590
37,33,-0.006958,-0.011307,0.020033,464.000415,169.571259
37,33,-0.006958,-0.011307,0.025923,532.170272,200.552963
37,33,-0.006958,-0.011307,0.028961,602.493574,155.395416
38,33,-0.006088,-0.011307,-0.007906,232.288041,169.412064
38,33,-0.006088,-0.011307,0.003346,224.854588,286.683472
38,33,-0.006088,-0.011307,0.007170,242.993686,420.682709
38,33,-0.006088,-0.011307,0.011756,281.809813,321.311218
38,33,-0.006088,-0.011307,0.025174,460.256723,195.914993
38,33,-0.006088,-0.011307,0.033591,599.615187,170.970673
39,33,-0.005219,-0.011307,-0.030645,566.499963,223.662766
39,33,-0.005219,-0.011307,-0.023980,496.202678,162.492355
39,33,-0.005219,-0.011307,-0.002054,218.084394,187.586792
39,33,-0.005219,-0.011307,0.008766,236.742790,367.127319
40,33,-0.004349,-0.011307,-0.012948,301.448664,156.929504
40,33,-0.004349,-0.011307,-0.005126,252.396833,196.965042
40,33,-0.004349,-0.011307,0.001941,212.187114,224.200943
40,33,-0.004349,-0.011307,0.001544,231.321675,200.228485
40,33,-0.004349,-0.011307,0.007452,271.809780,265.464874
41,33,-0.003479,-0.011307,-0.026197,491.531877,167.114304
41,33,-0.003479,-0.011307,-0.001878,215.279909,192.387238
41,33,-0.003479,-0.011307,-0.000677,207.237282,332.439606
41,33,-0.003479,-0.011307,0.002335,226.789852,329.652405
41,33,-0.003479,-0.011307,0.008916,267.963572,275.496094
42,33,-0.002609,-0.011307,-0.010469,244.976227,187.493240
42,33,-0.002609,-0.011307,-0.007534,211.496360,180.741318
42,33,-0.002609,-0.011307,0.014125,264.933476,262.436188
43,33,-0.001740,-0.011307,-0.029473,559.946952,304.983032
43,33,-0.001740,-0.011307,0.006681,262.747729,217.451675
43,33,-0.001740,-0.011307,0.029689,519.003529,208.995789
44,33,-0.000870,-0.011307,-0.031497,559.328671,314.914581
44,33,-0.000870,-0.011307,-0.001318,207.087676,311.225403
44,33,-0.000870,-0.011307,-0.000424,198.713757,393.263245
44,33,-0.000870,-0.011307,0.006608,219.028543,228.372009
44,33,-0.000870,-0.011307,0.014642,317.174518,224.537369
44,33,-0.000870,-0.011307,0.027790,518.336412,255.905624
45,33,0.000000,-0.011307,-0.005759,240.701624,200.683441
45,33,0.000000,-0.011307,0.000528,198.132485,249.573181
46,33,0.000870,-0.011307,-0.011541,241.180321,252.651810
46,33,0.000870,-0.011307,0.002969,198.713757,276.024200
46,33,0.000870,-0.011307,0.003102,219.028543,248.612076
46,33,0.000870,-0.011307,0.012910,261.427508,233.608826
47,33,0.001740,-0.011307,-0.003488,208.751844,341.491821
47,33,0.001740,-0.011307,0.003540,200.447460,249.710480
47,33,0.001740,-0.011307,0.001165,220.602651,535.693420
47,33,0.001740,-0.011307,0.006835,262.747729,269.427551
47,33,0.001740,-0.011307,0.027531,519.003529,314.027710
48,33,0.002609,-0.011307,-0.026381,560.975906,239.418274
48,33,0.002609,-0.011307,0.002874,203.304112,233.589401
48,33,0.002609,-0.011307,0.007257,223.201495,511.763733
48,33,0.002609,-0.011307,0.007939,264.933476,282.046295
48,33,0.002609,-0.011307,0.031806,520.113489,280.854828
49,33,0.003479,-0.011307,-0.017543,422.827351,229.409531
49,33,0.003479,-0.011307,-0.009070,248.250038,300.675415
49,33,0.003479,-0.011307,-0.007101,215.279909,201.820892
49,33,0.003479,-0.011307,0.002765,207.237282,204.091019
49,33,0.003479,-0.011307,0.008418,226.789852,381.740570
49,33,0.003479,-0.011307,0.013059,267.963572,192.642624
50,33,0.004349,-0.011307,-0.027736,564.255949,253.376022
50,33,0.004349,-0.011307,-0.016965,425.275263,204.204681
50,33,0.004349,-0.011307,-0.008533,301.448664,240.817551
50,33,0.004349,-0.011307,-0.008419,252.396833,274.775848
50,33,0.004349,-0.011307,0.007494,231.321675,235.716354
50,33,0.004349,-0.011307,0.020848,454.202638,394.994385
50,33,0.004349,-0.011307,0.046194,815.284640,272.816345
52,33,0.006088,-0.011307,-0.037190,713.431631,308.755707
52,33,0.006088,-0.011307,-0.006128,263.135661,197.399429
52,33,0.006088,-0.011307,-0.001641,224.854588,177.695816
52,33,0.006088,-0.011307,0.009704,242.993686,349.416473
52,33,0.006088,-0.011307,0.007832,281.809813,264.431641
52,33,0.006088,-0.011307,0.021598,460.256723,233.932587
53,33,0.006958,-0.011307,-0.036551,643.405571,281.582062
53,33,0.006958,-0.011307,-0.033970,572.172286,264.495209
53,33,0.006958,-0.011307,-0.004860,269.630321,185.235245
53,33,0.006958,-0.011307,-0.005831,239.620258,182.334869
53,33,0.006958,-0.011307,0.002941,232.421427,302.170715
53,33,0.006958,-0.011307,0.002777,250.012130,205.983246
53,33,0.006958,-0.011307,0.012516,287.883491,203.354507
54,33,0.007828,-0.011307,-0.007558,276.806783,182.216614
54,33,0.007828,-0.011307,0.003142,257.735427,235.526627
54,33,0.007828,-0.011307,0.011020,294.615664,273.141510
55,33,0.008698,-0.011307,-0.030752,649.826939,162.065613
55,33,0.008698,-0.011307,-0.010831,284.613477,153.000702
55,33,0.008698,-0.011307,-0.005358,256.363393,163.846634
55,33,0.008698,-0.011307,0.000036,249.647834,171.988541
55,33,0.008698,-0.011307,0.003191,266.102211,195.239029
55,33,0.008698,-0.011307,0.008245,301.962292,181.487152
55,33,0.008698,-0.011307,0.018244,351.335394,181.604355
55,33,0.008698,-0.011307,0.017105,409.360948,196.832535
56,33,0.009567,-0.011307,-0.038624,653.543601,206.402084
56,33,0.009567,-0.011307,-0.030995,583.549170,170.527084
56,33,0.009567,-0.011307,-0.001634,265.643326,151.545029
56,33,0.009567,-0.011307,-0.001930,259.168340,171.063583
56,33,0.009567,-0.011307,0.002271,275.053766,163.055511
56,33,0.009567,-0.011307,0.012306,309.879676,161.400299
56,33,0.009567,-0.011307,0.010410,358.163017,198.759491
57,33,0.010437,-0.011307,-0.031632,657.590128,177.599380
57,33,0.010437,-0.011307,0.000790,275.448572,192.918701
57,33,0.010437,-0.011307,0.004108,284.534906,209.109589
57,33,0.010437,-0.011307,0.013634,365.494576,158.480957
57,33,0.010437,-0.011307,0.018353,421.575749,222.365784
58,33,0.011307,-0.011307,-0.031247,592.960422,189.021332
58,33,0.011307,-0.011307,-0.024427,526.209988,154.063202
58,33,0.011307,-0.011307,0.004706,294.494487,275.556702
58,33,0.011307,-0.011307,0.019135,428.360831,180.375504
59,33,0.012177,-0.011307,0.010748,336.639396,324.113922
59,33,0.012177,-0.011307,0.013786,381.551328,232.344101
60,33,0.013046,-0.011307,0.008156,346.432786,217.403091
60,33,0.013046,-0.011307,0.014769,390.219180,253.764175
60,33,0.013046,-0.011307,0.021650,443.182621,157.964645
61,33,0.013916,-0.011307,-0.014458,428.029192,156.771942
61,33,0.013916,-0.011307,0.008988,356.604289,182.483566
62,33,0.014786,-0.011307,0.007277,367.122478,282.439911
62,33,0.014786,-0.011307,0.019843,459.536803,150.864944
63,33,0.015656,-0.011307,0.012297,377.958410,160.454117
64,33,0.016525,-0.011307,-0.019009,508.297206,175.545181
67,33,0.019135,-0.011307,-0.023351,591.235794,217.162384
68,33,0.020004,-0.011307,-0.027100,599.950136,165.889282
68,33,0.020004,-0.011307,-0.020887,545.086736,166.518311
69,33,0.020874,-0.011307,-0.023027,554.942612,192.110870
70,33,0.021744,-0.011307,-0.023626,618.130264,163.847092
70,33,0.021744,-0.011307,-0.019917,565.034872,215.605911
71,33,0.022614,-0.011307,-0.029790,627.574281,170.238831
71,33,0.022614,-0.011307,-0.018071,575.351077,226.578278
71,33,0.022614,-0.011307,-0.019910,529.237885,173.846664
72,33,0.023483,-0.011307,-0.025157,637.240367,233.011612
72,33,0.023483,-0.011307,-0.019550,585.879398,253.255676
72,33,0.023483,-0.011307,-0.015543,540.664911,167.439758
72,33,0.023483,-0.011307,-0.008385,503.256313,178.642349
73,33,0.024353,-0.011307,-0.025500,647.118570,334.766083
73,33,0.024353,-0.011307,-0.013754,552.273214,161.632721
74,33,0.025223,-0.011307,-0.025235,657.199324,184.123718
74,33,0.025223,-0.011307,-0.013047,564.051604,194.550598
75,33,0.026093,-0.011307,-0.028771,721.266887,157.709122
75,33,0.026093,-0.011307,-0.023141,667.473454,271.536011
75,33,0.026093,-0.011307,-0.021846,618.627671,217.475388
75,33,0.026093,-0.011307,-0.019969,575.989646,166.203384
76,33,0.026962,-0.011307,-0.033599,730.956315,161.104782
76,33,0.026962,-0.011307,-0.025233,677.932167,153.098511
76,33,0.026962,-0.011307,-0.012825,588.077617,241.407776
76,33,0.026962,-0.011307,-0.008464,528.787783,224.017120
76,33,0.026962,-0.011307,-0.002847,514.134104,154.046188
77,33,0.027832,-0.011307,-0.017682,641.329844,164.925079
77,33,0.027832,-0.011307,-0.015950,600.306460,172.896637
